ind,fc,fy,b,d,szx,szy,ag,nu,mu
1833,36.0,490.0,950.0,950.0,0.071104,0.071104,0.02816,41.94346800332806,0.47362382243216583
1834,36.0,490.0,950.0,950.0,0.071104,0.071104,0.02816,41.97865007953867,0.4646852868095561
1835,36.0,490.0,950.0,950.0,0.071104,0.071104,0.02816,43.536704,0.0
1836,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-5.4912,0.0
1837,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-4.15245,0.6442734375
1838,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-3.3067850577432796,1.0096505904056126
1839,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-1.8866980928444699,1.594137383252183
1840,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-0.7893853595682768,2.0435773998825884
1841,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,0.13267105263157894,2.4162013944598337
1842,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,0.7918995829616418,2.677441645618082
1843,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,1.5395036511188145,2.965931082185058
1844,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,2.2399539865246214,3.228171307879785
1845,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,2.9066413336739916,3.4694481428976287
1846,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,3.548703552631579,3.69326891427242
1847,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,4.312104989258861,3.9204106045909533
1848,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,5.039928851109343,4.131334089892057
1849,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,5.739503617494439,4.327807205097343
1850,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,6.364798571273736,4.490824067642926
1851,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,7.059493460159686,4.639653904878331
1852,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,7.747293420092201,4.779659355369232
1853,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,8.417243073567898,4.911032481957539
1854,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,9.0720796235428,5.033926079066633
1855,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,9.778017194513717,5.140040938264342
1856,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,10.48788978299643,5.2359196474961855
1857,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,11.181119999999998,5.324546634349029
1858,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,11.859826624047878,5.405872988884658
1859,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,12.525783413361168,5.479857765622434
1860,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,13.117654587261786,5.538199057375796
1861,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,13.762375065637066,5.597402263039312
1862,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,14.398199337209299,5.64917493365817
1863,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,15.101279167438344,5.6638044123854145
1864,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,15.869016706007212,5.642616434291572
1865,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,16.620681465206637,5.617739268198888
1866,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,17.357801077194406,5.588797800577148
1867,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,18.081715527973476,5.555462994833699
1868,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,18.793605110791685,5.517445027292976
1869,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,19.43168152709667,5.474487614704765
1870,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,20.122535090141536,5.4263632987554375
1871,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,20.804158777367675,5.372869504369037
1872,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,21.477289718789297,5.31382522760398
1873,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,22.14258858678611,5.249068238863678
1874,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,22.800649258604224,5.1784527102476465
1875,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,23.452007049637363,5.101847193850629
1876,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,24.097145758190198,5.019132891905092
1877,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,24.73650371718453,4.930202170771035
1878,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,25.3076470123757,4.843224648012246
1879,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,25.936601998001333,4.741576609884312
1880,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,26.560867217797586,4.63344425904653
1881,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,27.180744820774397,4.518753402126375
1882,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,27.796511546105826,4.397436085193971
1883,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,28.408421339243038,4.269429951369623
1884,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.016707651332805,4.134677676196425
1885,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.621585465784136,3.9931264700122373
1886,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.22325308902353,3.8447276382256685
1887,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.814946368421047,3.688522064361152
1888,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.40346626556398,3.525340675295696
1889,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.989552056984568,3.3552214948409853
1890,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,32.573335164173116,3.1781268311839033
1891,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,33.15493771498783,2.9940216579342107
1892,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,33.73447335089673,2.8028733826067165
1893,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,34.31204795151626,2.60465163882295
1894,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,34.8877602861658,2.3993280994446406
1895,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,35.46170260087347,2.1868763082198863
1896,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,35.87688114817291,2.0292767909948224
1897,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,36.44753666609146,1.8024958657077357
1898,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,37.01666481192543,1.5685170969292852
1899,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,37.58433655570419,1.3273201303850088
1900,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,38.15061853764691,1.0788858535942816
1901,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,38.715573393398756,0.8231963025922652
1902,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.2792600503845,0.5602345769353684
1903,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.74355899822856,0.339207252769567
1904,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.78276003585078,0.32796435649428124
1905,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.8181639510404,0.31704011788958447
1906,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.84969344652926,0.3064211786797882
1907,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.880353931188395,0.29609491694644674
1908,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.910180843939756,0.2860493970796836
1909,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.93920772258018,0.2762733237567951
1910,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.967466329576915,0.2667559995751365
1911,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,39.99498676800508,0.25748728600504933
1912,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.02179758851675,0.24845756736338473
1913,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.04792588814072,0.23965771753831555
1914,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.073397401631695,0.23107906922351099
1915,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.098236586016284,0.22271338544357885
1916,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.122466698919574,0.2145528331741175
1917,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.146109871199734,0.20658995887888715
1918,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.16918717436734,0.19881766580336788
1919,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.1917186832211,0.19122919287942725
1920,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.21372353409145,0.1838180951092313
1921,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.235219979047145,0.17657822530884554
1922,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.25622543638746,0.16950371710273152
1923,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.27659964867583,0.16260961236480387
1924,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.292252620248014,0.15643080779683585
1925,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.30755991464505,0.15038845474537707
1926,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.322532857610284,0.14447808252225866
1927,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.33718228546436,0.13869541363249313
1928,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.351518571259604,0.1330363534501539
1929,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.365551649275034,0.1274969805493308
1930,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.37929103797326,0.12207353764213566
1931,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.392745861531154,0.11676242307981032
1932,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.405924870046334,0.11156018287644676
1933,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.41883645851361,0.10646350321831642
1934,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.43148868465782,0.101469203424543
1935,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.44388928570279,0.09657422932784908
1936,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.45604569414954,0.09177564704623836
1937,42.0,390.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,40.68854399999999,0.0
1938,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-8.2368,0.0
1939,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-6.89805,0.6442734375
1940,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-5.922964080840589,1.0607378181303597
1941,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-4.143687329982258,1.7870100528030555
1942,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-2.816294503395588,2.3272711588981236
1943,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-1.7342605263157895,2.763044192243767
1944,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-0.9894052091882252,3.0540344415239926
1945,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,0.0513378975732737,3.4315337076266954
1946,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,0.9836274190066294,3.764170447297398
1947,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,1.8382620674501784,4.062516300926836
1948,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,2.635766289473685,4.333536061086826
1949,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,3.5298659001074113,4.600363431771687
1950,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,4.369116749626902,4.845121022640303
1951,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,5.164816910303928,5.070782010606297
1952,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,5.853294759949709,5.251108327820814
1953,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,6.536151767475965,5.3968229331194575
1954,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,7.269139216480984,5.548719828103123
1955,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,7.9794080936318705,5.690703276711216
1956,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,8.670442111781744,5.823122523340041
1957,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,9.409056698910618,5.937836597316158
1958,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,10.14857561715376,6.041516972274431
1959,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,10.868824421052631,6.137254113573407
1960,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,11.57225643310807,6.225087149163656
1961,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,12.305211688935282,6.293394569559539
1962,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,12.985476645436309,6.339492955135557
1963,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,13.711935776061777,6.387375017828134
1964,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,14.423567895348835,6.428647986547432
1965,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,15.22723463261835,6.4216364956172125
1966,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,16.11951444426439,6.368129433501149
1967,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,16.98757189826916,6.313048022776963
1968,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,17.833709200842275,6.255816145683148
1969,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,18.659945767509328,6.195928451679296
1970,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,19.46374544515701,6.131804314054772
1971,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,20.181146810245195,6.062338982073679
1972,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,20.946864366049404,5.989197458853059
1973,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,21.699257101129398,5.9120548598371325
1974,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,22.439389182054963,5.830620895685623
1975,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,23.16821439641657,5.74463538685684
1976,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,23.886590102210324,5.653864458416034
1977,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,24.595289113913097,5.55809729768497
1978,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,25.295009872739367,5.457143379942123
1979,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,25.986385183259355,5.350830085198828
1980,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,26.607157746739567,5.247268011633343
1981,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,27.28351468021319,5.129779723597977
1982,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,27.95310117710215,5.0065024180090845
1983,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,28.61635343844192,4.877317105495626
1984,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,29.27367098205419,4.7421148033398834
1985,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,29.92542041932974,4.600795505225363
1986,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,30.571938774811446,4.45326727570231
1987,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,31.213536411871463,4.299445452105026
1988,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,31.8504996179565,4.139251939334116
1989,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,32.41331352631578,3.988235194555058
1990,42.0,390.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,33.03451831424,3.814131536222672
